"RUBRO","SUBRUBRO","MARCA","Rubro","Subrubro",,"Orden","Codigo","Nombre","Precio","Unidad por bulto fact.","Texto",
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-ACCESORIOS P/FLOTANTE","FLOORING",12,1089,"12.1089",7,6118,"PISO FLOT MANTA POLIETILENO 2 MM (ROLLO 1M X 20M) ","197.2",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-PISOS FLOTANTES      ","FLOORING",12,1091,"12.1091",1,6315,"PISO FLOT COM HAYA VILLA (CJ X 1,973 M2) SALDO    ","322.87",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-PISOS FLOTANTES      ","FLOORING",12,801,"12.0801",1,6105,"PISO FLOT RESID.HAYA AMERICA (CJ X1.973 M2)-SALDO ","162.18",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-ZOCALOS P/FLOTANTES  ","FLOORING",12,1090,12109,2,6114,"PISO FLOT DESNIV ALUM CER VILLA/HAYA AMER(3MLSALDO","249.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-ZOCALOS P/FLOTANTES  ","FLOORING",12,1090,12109,3,6112,"PISO FLOT DESNIV ALUM HAYA ROJO/ARCE(2.70 ML)SALDO","457.63",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-ZOCALOS P/FLOTANTES  ","FLOORING",12,1090,12109,4,6113,"PISO FLOT DESNIV ALUM ROBLE VILLA (3 ML) SALDO    ","249.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-ZOCALOS P/FLOTANTES  ","FLOORING",12,1090,12109,5,6110,"PISO FLOT DILAT ALUM HAYA AMERICA/CEREZO 3 MLSALDO","249.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-ZOCALOS P/FLOTANTES  ","FLOORING",12,1090,12109,7,6109,"PISO FLOT DILAT ALUM ROBLE VILLA (3 ML) SALDO     ","249.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-ZOCALOS P/FLOTANTES  ","FLOORING",12,1090,12109,8,6107,"PISO FLOT ZOCALO HAYA AMERIC/VILLA  X10.40 MLSALDO","258.31",1,"CAJ",1
"CERAMICA Y REVESTIMIENTOS     ","FLOORING-ZOCALOS P/FLOTANTES  ","FLOORING",12,1090,12109,10,6106,"PISO FLOT ZOCALO ROBLE VILLA (CJ X10.40 ML)SALDO  ","258.31",1,"CAJ",1
"CERAMICA Y REVESTIMIENTOS     ","PIU-GUARDAS                   ","PIU",12,333,"12.0333",11,15258,"PIEZAS PIU BARI CAPITELO CARRARA(4.70X29.70)PULIDO","149.36",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","PIU-GUARDAS                   ","PIU",12,333,"12.0333",12,15000,"PIEZAS PIU BARI CAPITELO TRAVERTINO (4.7X30) PULID","151.77",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","PIU-GUARDAS                   ","PIU",12,333,"12.0333",15,15023,"PIEZAS PIU BARI LAPIZ TRAVERTINO (1.5X30) PULIDO  ","45.5",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","PIU-GUARDAS                   ","PIU",12,333,"12.0333",52,10970,"PIEZAS PIU GAP FRISO(5X30)MOLDURA TRAVERTINO S/PUL","49.42",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","PIU-GUARDAS                   ","PIU",12,333,"12.0333",53,14949,"PIEZAS PIU GAP LAPIZ TRAVERTINO (1.50X30) S/PULIR ","20.22",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","PIU-GUARDAS                   ","PIU",12,333,"12.0333",137,5328,"PIEZAS PIU STROZZI 1/2 CANA (1.5X29.70)           ","72.44",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","PIU-GUARDAS                   ","PIU",12,333,"12.0333",138,5326,"PIEZAS PIU STROZZI BORDE CAPITELLO (4.7X29.70)    ","147.75",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","PIU-GUARDAS                   ","PIU",12,333,"12.0333",149,14727,"PIEZAS PIU TOSETO RIGANTI (9.50X9.50) SALDO       ","24.71",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",5,14788,"PIEZAS JAS ABRIL BEIGE (7X20)                     ","21.94",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",6,7155,"PIEZAS JAS ACUATICA/ATOS/LISA BEIGE (6X20)        ","9.5",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",7,25088,"PIEZAS JAS ADA BEIGE (6X20)                       ","11.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",8,17308,"PIEZAS JAS ADRIATICO AZUL (6X20)                  ","9.5",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",12,12877,"PIEZAS JAS AGATA (8X25)                           ","18.14",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",13,12876,"PIEZAS JAS ALBA (5X30)                            ","36.02",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",15,15246,"PIEZAS JAS ALFONSINA (12X30) GUARDA ALCANDRE      ","42.68",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",16,15247,"PIEZAS JAS ALFONSINA (5X30) LISTEL                ","19.96",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",18,23233,"PIEZAS JAS AMAYCHA (29.50X2.20)                   ","55.77",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",19,26443,"PIEZAS JAS AMBAR (7X25)                           ","30.93",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",24,26148,"PIEZAS JAS BERTA GUARDA (12X40)                   ","65.22",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",25,26149,"PIEZAS JAS BERTA LISTEL (6X40)                    ","33.35",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",26,12719,"PIEZAS JAS BELT (2.50X30)                         ","14.43",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",27,12715,"PIEZAS JAS BELT (5X30)                            ","28.77",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",28,21201,"PIEZAS JAS BIANCA (8X35)                          ","65.83",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",29,12039,"PIEZAS JAS BIG-BEN (8X25)                         ","18.14",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",41,16145,"PIEZAS JAS CASCABEL (7.5X30)                      ","31.1",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",42,7555,"PIEZAS JAS CAYASTA (6X20)                         ","11.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",44,25332,"PIEZAS JAS COSTURA (12X33)                        ","74.03",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",46,26029,"PIEZAS JAS CORAL (4.60X34)                        ","47.43",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",50,6584,"PIEZAS JAS DESAYUNO/ARMONIA (5X20)                ","7.77",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",51,7187,"PIEZAS JAS DILAM (7X7) TOZETO                     ","10.37",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",56,14325,"PIEZAS JAS DUCALE BASTON (2X30)                   ","23.67",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",57,14329,"PIEZAS JAS DUCALE MOLDURA (5X30)                  ","39.48",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",60,14161,"PIEZAS JAS ELEGANZ AZUL (30X15) TRIANGULO (SALDO) ","25.19",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",61,14168,"PIEZAS JAS ELEGANZ AZUL (15X15) ANGULO (SALDO)    ","15.39",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",62,14167,"PIEZAS JAS ELEGANZ AZUL (15X30) (SALDO)           ","29.39",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",66,25084,"PIEZAS JAS EMMA BEIGE (6X20)                      ","11.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",68,25453,"PIEZAS JAS EMPERADOR (9X35)                       ","71.62",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",77,7188,"PIEZAS JAS FLOR (7X7) TOZETO                      ","10.43",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",88,26460,"PIEZAS JAS GALIA BEIGE (8X49)                     ","49.93",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",92,23441,"PIEZAS JAS GUARDAS ZURIA (7.50X34)                ","48.98",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",93,20461,"PIEZAS JAS IHARA (5X30)                           ","36.2",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",98,14244,"PIEZAS JAS IRIS GUARDA (6X30)                     ","29.2",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",99,14240,"PIEZAS JAS IRIS LISTEL (3X30)                     ","14.77",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",106,13834,"PIEZAS JAS LAUREL NEGRO (4X30)                    ","42.16",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",109,25085,"PIEZAS JAL LISA BEIGE (6X20)                      ","11.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",110,25086,"PIEZAS JAS LISA BEIGE (6X20)                      ","11.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",112,25171,"PIEZAS JAS LOIRA GRIS (6X20)                      ","11.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",113,23517,"PIEZAS JAS LOLA (GUARDA (5.80X24))                ","31.36",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",114,23518,"PIEZAS JAS LOLA (LISTEL) (2.20X24)                ","17.9",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",115,25087,"PIEZAS JAS LYS GRIS (5X20)                        ","7.77",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",117,6953,"PIEZAS JAS MAITE (5X20)                           ","7.79",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",119,26139,"PIEZAS JAS MALLA MARRON 2 (30X30)                 ","151.87",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",120,26779,"PIEZAS JAS MALLA PILETA 22X29                     ","84.66",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",121,26778,"PIEZAS JAS MALLA PILETA 30X30                     ","102.8",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",123,17127,"PIEZAS JAS MARGOT BEIGE (8X25)                    ","18.14",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",126,23235,"PIEZAS JAS MATIZ (5.50X30)                        ","32.31",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",127,19832,"PIEZAS JAS MATTINA BEIGE (5X20)                   ","7.79",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",133,26448,"PIEZAS JAS MAGIC ROJO (30X30)                     ","135.46",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",134,20093,"PIEZAS JAS MERCURIO (5X30)                        ","32.83",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",135,26073,"PIEZAS JAS MORENA (10X57)                         ","65.22",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",136,14231,"PIEZAS JAS MURANO AZUL (2X25) BASTON              ","15.64",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",137,6491,"PIEZAS JAS MURANO AZUL (4X25) LISTEL              ","12.79",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",138,14196,"PIEZAS JAS MURANO AZUL (5X25) MOLDURA             ","31.7",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",139,13231,"PIEZAS JAS MURANO AZUL (8X25) GUARDA              ","25.4",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",140,16691,"PIEZAS JAS MURANO MARRON (2X25) BASTON            ","15.64",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",141,17586,"PIEZAS JAS MURANO MARRON (4X25) LISTEL            ","12.79",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",142,16690,"PIEZAS JAS MURANO MARRON (5X25) MOLDURA           ","31.7",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",143,17177,"PIEZAS JAS MURANO MARRON (8X25) GUARDA            ","25.4",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",144,17176,"PIEZAS JAS MURANO VERDE (2X25) BASTON             ","15.64",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",145,16689,"PIEZAS JAS MURANO VERDE (4X25) LISTEL             ","12.79",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",146,17175,"PIEZAS JAS MURANO VERDE (5X25) MOLDURA            ","31.7",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",147,16688,"PIEZAS JAS MURANO VERDE (8X25) GUARDA             ","25.4",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",148,26028,"PIEZAS JAS NIEVE (16X49.70)                       ","78.35",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",150,23032,"PIEZAS JAS NOCCIOLA LISTEL (5.50X35)              ","176.06",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",153,6954,"PIEZAS JAS ORGANZA (5X20)                         ","7.79",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",155,17045,"PIEZAS JAS PALAZZO VERCELLI (9X30)                ","49.85",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",156,17191,"PIEZAS JAS PALAZZO VERCELLI BASTON (2X30)         ","23.67",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",157,17040,"PIEZAS JAS PALAZZO VERCELLI LISTEL (5X30)         ","25.23",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",158,17202,"PIEZAS JAS PALAZZO VERCELLI MOLDURA (5X30)        ","39.48",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",160,26449,"PIEZAS JAS PALLADIO BEIGE (4.60X29.70)            ","28.68",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",161,26450,"PIEZAS JAS PALLADIO GRIS (4.60X29.70)             ","28.68",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",162,26458,"PIEZAS JAS PALLADIO GRIS (14.70X57.20)            ","80.86",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",163,13233,"PIEZAS JAS PARANA AZUL (6X20)                     ","11.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",164,26451,"PIEZAS JAS PATAGONICO MERCURIO (30X30)            ","128.63",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",167,13237,"PIEZAS JAS PILAR 1 Y 2 (6.5X20)                   ","21.16",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",175,26459,"PIEZAS JAS REINA (7X25)                           ","24.01",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",182,25331,"PIEZAS JAS SALOME (7X34)                          ","46.74",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",185,26446,"PIEZAS JAS SAND GRIS (31X31)                      ","119.99",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",190,7451,"PIEZAS JAS SILVESTRE GUARDA (6.5X30)              ","28.24",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",191,7460,"PIEZAS JAS SILVESTRE (LISTEL) 2.5X30              ","14.6",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",196,26074,"PIEZAS JAS STEFY NEGRO (16.50X33)                 ","102.19",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",200,26452,"PIEZAS JAS TAOS COLORES (MALLA 30X30)             ","120.94",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",201,7190,"PIEZAS JAS TOLTECA (7X7) TOZETO                   ","12.64",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",204,26447,"PIEZAS JAS TURQUEZA 84/2 (4.60X29)                ","22.63",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",205,26444,"PIEZAS JAS TURQUEZA 213 (4.60X27)                 ","30.58",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",206,26445,"PIEZAS JAS TRAVERTINE (30X30)                     ","117.06",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",212,5906,"PIEZAS JAS UNIVERSO (7.5X30)                      ","31.1",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",218,26130,"PIEZAS JAS VICTORIA (9.50X29.70)                  ","42.76",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",219,23232,"PIEZAS JAS VICTORINA (3X34)                       ","22.37",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",221,17307,"PIEZAS JAS VID BEIGE (6X20)                       ","11.92",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",223,6351,"PIEZAS JAS ZITTELLE BEIGE (5X25) MOLDURA          ","31.7",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",224,14446,"PIEZAS JAS ZITTELLE BEIGE (8X25) GUARDA (SALDO)   ","25.4",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",225,6348,"PIEZAS JAS ZITTELLE BEIGE (2.5X25) LISTEL         ","13.13",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",226,14304,"PIEZAS JAS ZITTELLE GRIS (2X25) BASTON            ","15.64",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",228,13372,"PIEZAS JAS ZITTELLE GRIS (8X25) GUARDA            ","25.4",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","J A S-PIEZAS LISTELLO         ","LISTELLO",12,738,"12.0738",230,26131,"PIEZAS JAS ZURIA (7.50X34)                        ","48.98",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,1,14584,"PASTINA LANIK X 10 KG CREMA/ RUSTICA              ","96.12",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,2,23797,"PIEZAS LANIK BORDE (25X40) (6401)                 ","90.64",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,3,23102,"PIEZAS LANIK BORDE BALLENA (6301) (40X40)         ","90.64",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,4,26295,"PIEZAS LANIK BORDE BALLENA (50X50) (6941)         ","108.98",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,5,26296,"PIEZAS LANIK BORDE 30 (50X50)  (6951)             ","98.07",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,6,26013,"PIEZAS LANIK BORDE 60 (40X60)                     ","126.98",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,7,23798,"PIEZAS LANIK ESQUINERO 40 X 40 (6201)             ","35.64",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,8,26293,"PIEZAS LANIK ESQUIN. CURVO (3PZAS)(90X90)(6921)   ","283.34",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,9,26294,"PIEZAS LANIK ESQUIN. RECTO (3PZAS)(90X90)(6931)   ","283.34",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,10,26014,"PIEZAS LANIK ESQ. P/BORDE 60 (60X60)              ","84.67",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,11,23101,"PIEZAS LANIK PRATO VERDE (6800) (45X45X8)         ","56.04",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,13,23103,"PIEZAS LANIK SOLARIUM (6101) (40X40)              ","33.19",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,14,26292,"PIEZAS LANIK SOLARIUM (50X50) (6911)              ","64.3",1,"UNI",1
"CERAMICA Y REVESTIMIENTOS     ","LANIK-PISOS                   ","LANIK",12,1460,12146,16,23124,"PISO LANIK (40X40) (8301-8204-7301-7401-7402)     ","175.8",0,"MT2",1
